,Episode,Date,Review
1785,21,2020-10-14 00:29,      모자이크 된거 보고왔는데 이상하긴 하네  
1786,21,2020-10-14 00:29,본격 독서권장 웹툰
1787,21,2020-10-14 00:29,       촉수물이라니
1788,21,2020-10-14 00:28,연출 너무 좋다     너무   
1789,21,2020-10-14 00:28,나중에    게이야스함 
1790,21,2020-10-14 00:28,책 많이 읽어도 그렇게는 안되요    
1791,21,2020-10-14 00:28,검 보니까 그거 생각난다  검정고무신에서 기영이랑 기철이랑 싸웠을 때 기영이가 썼던 검 
1792,21,2020-10-14 00:27,책이 아니라 웹소설 소설이잖아요   
1793,21,2020-10-14 00:26,촉수 모자이크하면 이상해서 없앴나 보넼    
1794,21,2020-10-14 00:26,모자이크가 어딨어   
1795,21,2020-10-14 00:26,모자이크는 그냥 삭제됐어요
1796,21,2020-10-14 00:26,소설은 웹툰처럼 그림으로 보는게 아니라서 어느정도 세세하게 나옴 잡설정이 아니라 
1797,21,2020-10-14 00:26,한명오 부장님   임신 축하드립니다 
1798,21,2020-10-14 00:25,역시 살아남기 시리즈가 히트친 이유가 있어 아무렴 책을 많이 읽어야     
1799,21,2020-10-14 00:25,소설 완독 하고 왔는데    으음    5년 연재 봅니다 만화 다 표현 할려면     
1800,21,2020-10-14 00:25,안하던 검열 억지로라도 해야하니 문제가 생기지
1801,21,2020-10-14 00:25,저기요 본인은 스포 하는 줄도 모르시겠지만   도 복선임 이러시는거 엄연한 스포거든요 
1802,21,2020-10-14 00:24,그 책이 아니지 않나   
1803,21,2020-10-14 00:24,바부들    기억 상향 된다고 나와있잖아요        
1804,21,2020-10-14 00:24,성좌들이 스트리머 협박해도 되는거냐       
1805,21,2020-10-14 00:24,     촉수물 유상아에게 했으면 페미가 어쩌구     지 혼자 풀발하네     꼬우면 취향 작작 드러내지그랬냐 
1806,21,2020-10-14 00:23,유상아한테 촉수넣었으면 바로 도깨비방송 영구정지
1807,21,2020-10-14 00:23,뭐야  촉수 모자이크처리 였었어  모자이크 안보이는데  
1808,21,2020-10-14 00:22,책갈피 연출 소름           
1809,21,2020-10-14 00:21,뉴비 여러분이 지금 웹툰보면서 드는 의문들이 있을거에요김독자 왤케 먼치킨임 소설 내용 어케 다기억함 왤케 침착해 등등  다 복선입니다  참고 끝까지 보세요
1810,21,2020-10-14 00:21,와   
1811,21,2020-10-14 00:20,아    진짜 재밌다
1812,21,2020-10-14 00:20,모자이크  없는데 뭐지
1813,21,2020-10-14 00:20,엄마가 되어라     
1814,21,2020-10-14 00:20,아임 그루트냐
1815,21,2020-10-14 00:20,어둠의파수꾼님   뱅글 팔찌 어디껀가요   딱 저런 거 찾고있었는데  
1816,21,2020-10-14 00:20,교과서 위주로 공부했어요
1817,21,2020-10-14 00:20,난 모자이크 없는데         
1818,21,2020-10-14 00:20,다음편 뽑기 가자  
1819,21,2020-10-14 00:20,게임 시스템 적용되는 만화 그닥 안 좋아하는데 전독시는 정말 재밌네요 게다가 그림체랑 연출까지 좋아서 매주 기다리게 돼요 
1820,21,2020-10-14 00:19,크  소설로 다 읽었지만 만화로 보니깐 감회가 새롭네요   
1821,21,2020-10-14 00:19,부러진 신념이라 리븐과 야스오가 생각나는군
1822,21,2020-10-14 00:19,유성아 당햇으면 웹툰 이미 삭제   
1823,21,2020-10-14 00:19,근데 찾아보니까 확정된건 아니고 희망사항이라던데  
1824,21,2020-10-14 00:19,응 독자야 알았어 나 책 많이 읽을게     
1825,21,2020-10-14 00:18,아니 유상아 너무 착함   자전거 훔치고 치근덕대고 쓰레기 같은 대사를 하는 한명오를 그래도 생명이라고 구해주려 하고 챙겨주려 하고    나였으면 버렸다
1826,21,2020-10-14 00:18,    전독시 애니화 되요   
1827,21,2020-10-14 00:18,전 책 대신 웹툰을       
1828,21,2020-10-14 00:17,멸살법 쟤만 보는 이유가 있었네 뭔 소설에 게임 패턴공략집처럼 써놯냐
1829,21,2020-10-14 00:17,전독시 애니화 축 축
1830,21,2020-10-14 00:16,   근데 저 촉수같은거 부장새끼 말고 유상아한테 넣었으면 네이버랑 퇴폐미들이 개   했겠지  우리나라 진짜  같네
1831,21,2020-10-14 00:16,님들 지금 전독시 애니 유튭에 쳐보셈    내년쯤 나올듯    
1832,21,2020-10-14 00:16,아무리 독자라지만 이건 사기캐지  처음부터 현실감이 없었지만 이건 말도 안돼  아무리 주인공이라지만 딴 인물과 너무 비교되잖아  
1833,21,2020-10-14 00:16,오늘 김독자 졸라 멋있었다
1834,21,2020-10-14 00:16,어의없네요님 
1835,21,2020-10-14 00:15,나중에 나옴 
1836,21,2020-10-14 00:15,아  그래서 부모님들이 책 많이 읽으라는건가  그러면 독자처럼  될수 있나 
1837,21,2020-10-14 00:15,이미 읽었던 페이지는 기억향상된다고 나오잖니 그래서  
1838,21,2020-10-14 00:14,  
1839,21,2020-10-14 00:14,2세계획없으시죠  는 통역확인을위해 물어본 거 같은데
1840,21,2020-10-14 00:13,   존나 재밌다 어떡해
1841,21,2020-10-14 00:13,아무리봐도 소설이 아니라 게임을 한 거 같은데   소설만 보고 어케 저렇게 함
1842,21,2020-10-14 00:13,하 졸라 멋있당
1843,21,2020-10-14 00:13,야 나그러면 서울대 조럽했겠다
1844,21,2020-10-14 00:12,장편 소설  읽다보면 앞에 스토리가 기억이 안나는데   
1845,21,2020-10-14 00:12,우리 비형이나 내놔
1846,21,2020-10-14 00:12,    한명오 2세
1847,21,2020-10-14 00:12,모자이크 안보이는건 더 야해보여서 모자이크 빼신거라고 합니다
1848,21,2020-10-14 00:11,여러분 전독시 애니 나온대요  
1849,21,2020-10-14 00:11,오우 독자 속눈썹 좀 봐
1850,21,2020-10-14 00:11,한명오 안죽나요  죽길 바랐는데
1851,21,2020-10-14 00:11,다들 전독시 애니 나오는 건 알고 계신가요 
1852,21,2020-10-14 00:11,개 멋있엌     
1853,21,2020-10-14 00:11,솔직히 멸살법은 소설이 아니라 도감  공략집 에 스토리 추가한거 아니냐    매 화 댓글에 있는데 그런걸 독자가 왜알아  
1854,21,2020-10-14 00:11,오빠 넘 멋지다    내사랑 독자오빵  덜렁 
1855,21,2020-10-14 00:11,한명오 입에 모자이크가 어딨음    나만 못찾겠나   
1856,21,2020-10-14 00:10,그림 퀄리티 쩐다 진심   어케 이 퀄리티를 일주일 만에 내냐
1857,21,2020-10-14 00:10,나    쟤 싫어     비류 말고 비형 데려와줘     
1858,21,2020-10-14 00:10,심판자 협박     
1859,21,2020-10-14 00:10,역시 웹소설은 소설만의 매력이 웹툰 웹툰의 매력이 있네
1860,21,2020-10-14 00:10,뭔가 초록색 환영 이현성 느낌 나는데
1861,21,2020-10-14 00:09,연출  
1862,21,2020-10-14 00:09,내 아를 낳아 도 
1863,21,2020-10-14 00:09,원래 유료분 처음 올라왔을땐 모자이크가 있었는데   지금 버전에 이르기까지 약간 수정이 있었죠 
1864,21,2020-10-14 00:08,연출이 미쳤네 
1865,21,2020-10-14 00:08,앜       아닠     한명오     어머닠    
1866,21,2020-10-14 00:08,리븐   부러진건 다시 붙이면되
1867,21,2020-10-14 00:08,아진짜 너무멋있다   웹툰으로나오니 너무좋아요    
1868,21,2020-10-14 00:08,모자이크 사라졋나    궁금하네
1869,21,2020-10-14 00:07,아니 진짜 웹툰으로 나오니까 너무좋아요
1870,21,2020-10-14 00:07,저게 나중에 오징어가 되다니  
1871,21,2020-10-14 00:07,모자이크가 어딨지 
1872,21,2020-10-14 00:07,어디 베뎃에서 본거같은데   없어졌나   이 대사  독자는 독자의 방식대로 싸울수밖에     너무 와닿더라구요
1873,21,2020-10-14 00:06,소설로 봐서 이미 알고있지   무엇을 알고 있나 하고 물으신다면                                                               소설을 보세요
1874,21,2020-10-14 00:06,박제한건데 싫어요 왜케박히냐
1875,21,2020-10-14 00:06,본격 독서권장 웹툰
1876,21,2020-10-14 00:05,난 부러진 신념 단검 비스무리한 형태로 생각했는디그냥 검이자나 
1877,21,2020-10-14 00:05,여러분 이래서 평소에 책을 많이 봐야하는겁니다
1878,21,2020-10-14 00:05,이건 거의 수능만점자가 교과서 위주로 공부했어요 하는 느낌
1879,21,2020-10-14 00:04,작화 레전드
1880,21,2020-10-14 00:04,3000편은 너무 많잖아요
1881,21,2020-10-14 00:04,와   재밌네
1882,21,2020-10-14 00:04,   분량 쩐다 액션신이 있었는데 안 짧아보임
1883,21,2020-10-14 00:04,시불 나 미쳤나벼 오늘 밤에 나오는걸 오늘 저녁에 결제함  
1884,21,2020-10-14 00:03,탑신병자 남자들의 싸움인가   일라오이    마스터 이
1885,21,2020-10-14 00:03,저런걸 써놓으니까 10화만에 조회수 1200에서 20으로 떨어지지  
1886,21,2020-10-14 00:03,애니화는 애니제작사에서 웹툰 그림체로 해주시오   영화사에서 만들까봐 두려워   
1887,21,2020-10-14 00:03,아 살려줘 시발
1888,21,2020-10-14 00:03,아니 악불심판자 대천사라매요   왜 협박하냐고      
1889,21,2020-10-14 00:03,와
1890,21,2020-10-14 00:03,오늘부터 책 읽는다   
1891,21,2020-10-14 00:02,       아니 개깐지 나는데 한명호 촉수물 때매 뒤지겠넼             
1892,21,2020-10-14 00:02,저거 검술 군인 아님  
1893,21,2020-10-14 00:01,일라오이    마스터 이
1894,21,2020-10-14 00:01,네  알겠어요 앞으로 책 많이 읽을게요   
1895,21,2020-10-14 00:01,부장이 터지면 좋았을텐데
1896,21,2020-10-14 00:00,아  개웃곀   
1897,21,2020-10-14 00:00,밑에 성교육          인가
1898,21,2020-10-14 00:00,블러처리했을때 보고싶노     
1899,21,2020-10-14 00:00,개미쳐 백청강기   그거 미쳣나봐 개간지나 미친다 진짜 나 왜 소설 안 봣냐
1900,21,2020-10-13 23:59,독자 멋지다
1901,21,2020-10-13 23:59,  멋있다
1902,21,2020-10-13 23:59,십   갑분 촉수물
1903,21,2020-10-13 23:58,솔직히 멸살법 재밌을거같은데
1904,21,2020-10-13 23:58,블러하니까 상상력이 더 동원돼서 없앴나보네  
1905,21,2020-10-13 23:58,소설에서 여기 레전드였는데    
1906,21,2020-10-13 23:58,책을 많이 읽어야 하는 이유
1907,21,2020-10-13 23:58,그걸   다 기억해    대단하구  
1908,21,2020-10-13 23:58,본격 독서권장 원작소설만화
1909,21,2020-10-13 23:57,공격패턴 씹     그걸 적어놓은 소설책이있냐    그리고 한명오 촉수 쥰내 웃기네        
1910,21,2020-10-13 23:57,15번째 베댓 평생솔로
1911,21,2020-10-13 23:57,블러 사라졌어욤
1912,21,2020-10-13 23:56,     
1913,21,2020-10-13 23:56,이거 촉수물이였냐
1914,21,2020-10-13 23:56,존나 멋있다
1915,21,2020-10-13 23:56,아니 소설이 왜 악마 공격 패턴을 설명해주냐고    주인공이 설명하는거면 몰라도        
1916,21,2020-10-13 23:56,한명오 개꼴리네
1917,21,2020-10-13 23:56,블러처리 사라짐 
1918,21,2020-10-13 23:56,모자이크 뭐야 검열 역겹네
1919,21,2020-10-13 23:55,블러어딨어      나도 보고싶어  
1920,21,2020-10-13 23:55,       펠라 눈돌아간다 끼요욧
1921,21,2020-10-13 23:55,엄마가 어릴때 책좀 읽으랬는데 이래서였구나
1922,21,2020-10-13 23:55,아니 누가 소설에다 공격패턴까지 서술해놓냐고    
1923,21,2020-10-13 23:55,와 책갈피 발동 묘사 대박이다   이걸 이렇게 그려내실줄은
1924,21,2020-10-13 23:55,독서권장 웹툰   
1925,21,2020-10-13 23:55,개 재밌네
1926,21,2020-10-13 23:55,엥 나만 블러 안보여
1927,21,2020-10-13 23:54,소설을 만화로 이렇게 잘 녹여내는게 가능하나  이건 진짜 재능충이다
1928,21,2020-10-13 23:54,알게뭐야
1929,21,2020-10-13 23:54,오늘부터 메이플스토리 정주행간다
1930,21,2020-10-13 23:54,작화 개오진다 작가님    웹툰계에서 탑인거같음
1931,21,2020-10-13 23:54,한명오 악마와 키스하다
1932,21,2020-10-13 23:53,엽집 고인물이랑 비교되게 재밌네
1933,21,2020-10-13 23:53,         소설내용중에 짤린 장면들 종종 있길래 촉수 장면 안나올줄 알았더니 나오네            
1934,21,2020-10-13 23:53,독자야 어쩜 갈수록 세쿠시해지니     
1935,21,2020-10-13 23:53,전지적 구 독자 시점
1936,21,2020-10-13 23:52,뭔디 모자이크 앖어졋누
1937,21,2020-10-13 23:52,독자야 미쳐 증말
1938,21,2020-10-13 23:52,촉숰        
1939,21,2020-10-13 23:52,웹소설이 독자한텐 그림책인가
1940,21,2020-10-13 23:51,       독자야 웹소설이니까 책 아니자나     
1941,21,2020-10-13 23:51,                                                                         어둠의 파수꾼 은 는  임포스터였습니다                                                    
1942,21,2020-10-13 23:51,지난 주에 스포 마려워서 입 간지럽다고 입 긁으려 했던 사람입니다 이번주엔 진짜로 스포를 하려고요 그래서 이 다음에 어떻게 되냐면                                                                                                                                                                                                                                                                                                                          해서 이렇게 완결이 납니다  왜 안보이냐고요 글쎄요   지난 화들의 베댓에 힌트가 있지 않을까요 
1943,21,2020-10-13 23:51,진짜     전독시를 완벽하게 재현해낸 이 퀄리티 너무 좋아요           으아니 너무좋다      
1944,21,2020-10-13 23:51,책갈피 스킬을 이렇게 연출할 줄이야    너무 멋지다 흑흑   
1945,21,2020-10-13 23:51,독자씨  
1946,21,2020-10-13 23:50,작화 미쳤네   
1947,21,2020-10-13 23:50,가슴이 웅장해진다    분량    실화냐 한화만에 컷내네   
1948,21,2020-10-13 23:50,아니 독자 개잘생겼는데    
1949,21,2020-10-13 23:50,    한명오 촉수물
1950,21,2020-10-13 23:50,와 그럼 김독자가 자른 촉수 하나하나가 저 악마놈 좆임     개아프겠다    
1951,21,2020-10-13 23:50,촏수라니 제기랄   
1952,21,2020-10-13 23:50,역시 채을 많이 읽어야되    
1953,21,2020-10-13 23:50,우리 귀여운 비형돌려네 
1954,21,2020-10-13 23:50,촉수 뭐냐구      
1955,21,2020-10-13 23:50,      소설 독자가 김독자 하나인 이유가 있었던 거임 씹  무슨 백과사전 수준이었나본데
1956,21,2020-10-13 23:49,책을 많이 읽어야 되는구나   
1957,21,2020-10-13 23:49,가끔 댓글에 독자 표정이 너우 다양한거 같다 소설에 비해 이런 말 들이 있는데 웹툰 특성 상 글이 아니라 인물의 표정이나 심리같은게 보여지니까 일부로 재미와 주인공의 심리 때문에 다양하게 그리시는거 같아요 
1958,21,2020-10-13 23:49,아 글쎄 나는 책 많이읽는데도 저런 일이 안 일어난다니까  
1959,21,2020-10-13 23:49,네이버  검열은 진짜 레전드다   모자이크하니까 더 이상하네  
1960,21,2020-10-13 23:49,성좌들 진짜 존나 웃기네         
1961,21,2020-10-13 23:48,이투르를 왜 이두근으로 읽었지    
1962,21,2020-10-13 23:48,김독자는 독자일뿐 나중에는 유중혁이 독자 이길 듯
1963,21,2020-10-13 23:48,이제 책 많이 읽겠습니다 네
1964,21,2020-10-13 23:47,공익웹툰 전독시       
1965,21,2020-10-13 23:47,본격 독서권장웹툰
1966,21,2020-10-13 23:47,동정녀 마리아를 능가하는 엄청난 것이 온다   
1967,21,2020-10-13 23:47,진짜 나혼렙 삘 나네 재밌다 
1968,21,2020-10-13 23:47,한명오 진짜 웃기는 놈이네 그와중에 엄마냐 아빠냐가 중요하냐고       
1969,21,2020-10-13 23:47,우리 독자가 최애인 사람으로서 한마디만 하겠습니다  독자 개 잘생겼다   니가 다해먹어   
1970,21,2020-10-13 23:46,    
1971,21,2020-10-13 23:46,한명오 그냥 2세만들게 냈두지
1972,21,2020-10-13 23:46,아무리 생각해도 정말 이번화는 기념할 만하다  정말    보다가 폰 던진건 어우와
1973,21,2020-10-13 23:45,갑자기 암교 생각남 씽
1974,21,2020-10-13 23:45,여러분 책을 읽으세요
1975,21,2020-10-13 23:45,코와이네  
1976,21,2020-10-13 23:45,아 진짜 갑자기 책읽어야 할꺼같잖아
1977,21,2020-10-13 23:45,아 댓글을 읽고나니 왜  2세 계획 없냐 말한것이 이해가 된다음       푸슛 대충 코피터지는소리  
1978,21,2020-10-13 23:45,  개간지  
1979,21,2020-10-13 23:45,전투씬 개저아
1980,21,2020-10-13 23:45,소설 거의 다 읽어가는데   
1981,21,2020-10-13 23:45,          지금은 블러 없어졌지만 유료분으로 올라올 당시 반응 인지했는지 블러처리 없앴다가 생기고 다시 없앤게 지금 이 모습이에요 작가님들 귀여웠음          
1982,21,2020-10-13 23:44,나만 모자이크 없어 
1983,21,2020-10-13 23:44,아 시 
1984,21,2020-10-13 23:44,결말을 아니까 너무 행복하다  
1985,21,2020-10-13 23:44,독자 볼수록 너무 귀여워
1986,21,2020-10-13 23:43,웹소설 읽었잖아
1987,21,2020-10-13 23:43,아니 그래픽 쩌는데    
1988,21,2020-10-13 23:43,아 존나 멋있다 진짜
1989,21,2020-10-13 23:43,이거보고 책 읽으러 갑니다 물론 판타지 소설으로
1990,21,2020-10-13 23:43,나도 책읽으면 독자처럼 될 수 있는거야      꿈깨
1991,21,2020-10-13 23:43,모자이크 지운거에요      
1992,21,2020-10-13 23:43,한명오 입에 촉수 블러처리하니깐 더 야시꾸리해보이잖아 네이버       
1993,21,2020-10-13 23:42,지금부터라도 책 많이 읽어야할까   
1994,21,2020-10-13 23:42,와씨 오싹오싹 소름돋앗다
1995,21,2020-10-13 23:42,    촉수물
1996,21,2020-10-13 23:42,유료 첫날에 있었고 다음날에 수정되었습니다
1997,21,2020-10-13 23:42,     
1998,21,2020-10-13 23:42,  성좌  용돈 없는 제빵사가 다음화를 보지 못해 분노합니다   
1999,21,2020-10-13 23:41,소설 다봤는데 웹툰으로 시작부터 보니까 눈물난다
2000,21,2020-10-13 23:41,네 오빠 
2001,21,2020-10-13 23:41,모자이크 유료 때 있었는데 수정된 거 같아요
2002,21,2020-10-13 23:41,이번화 정말          
2003,21,2020-10-13 23:41,모자이크가  어딨다는거야
2004,21,2020-10-13 23:41,잼민이들 자냐 
2005,21,2020-10-13 23:41,근데 모자이크가 어디에 되있는거쥬  
2006,21,2020-10-13 23:41,   한명오 촉수짤에 블러가 있었다고라           
2007,21,2020-10-13 23:40,와 진짜 개멋있네   
2008,21,2020-10-13 23:40,교훈까지 주는 갓웹툰 
2009,21,2020-10-13 23:40,웅       
2010,21,2020-10-13 23:40,촉수개웃기네 아       
2011,21,2020-10-13 23:39,췍
2012,21,2020-10-13 23:39,한명오 촉수플             
2013,21,2020-10-13 23:39,부러진신념 저런 이미지구나    한국도 처럼 생기길 바랬는데
2014,21,2020-10-13 23:39,모자이크 보고싶으신 분들 시리즈 가면 모자이크 볼수있어요    
2015,21,2020-10-13 23:39,저도 책 많이 읽으면 주인공이 되나요 
2016,21,2020-10-13 23:39,촉수물      
2017,21,2020-10-13 23:39,네 오빠
2018,21,2020-10-13 23:39,오오    평소에 책을 많이 읽으면 된다니    명대사   
2019,21,2020-10-13 23:38,형 책으로 안읽고 폰으로 읽었자나  
2020,21,2020-10-13 23:38,저고기는 맛있을까 
2021,21,2020-10-13 23:38,친절한 상아씨
2022,21,2020-10-13 23:37,리븐인가요
2023,21,2020-10-13 23:37,와 근데 퀄리티 에바야    이 그림체로 얼마나 유지할지 궁금하다 소설 전부 연재가 가능하긴 한가
2024,21,2020-10-13 23:37,엄마가 한 말이 찐이였어    
2025,21,2020-10-13 23:36,아    저번 베댓이 말한 그 200화를 쓴다는 그검           아     검 아시는구나 
2026,21,2020-10-13 23:36,    촉수
2027,21,2020-10-13 23:36,소설이 인기가 없는 이유가 있었네    독자가 독자 한명뿐인게 다 이유가 있었네     
2028,21,2020-10-13 23:36,나도 블러처리한거 보고싶어 수정된거야     
2029,21,2020-10-13 23:36,연출    
2030,21,2020-10-13 23:36,모자이크 없어졌네 다행이당
2031,21,2020-10-13 23:36,유료분으로 처음 나왔을땐 모자이크 있었는데 지금은 수정돼서 없어졌어요  
2032,21,2020-10-13 23:35,책갈피가 이런식이구나
2033,21,2020-10-13 23:35,아무생각없이 보다가 촉수에 모자이크가 있었다는 베뎃을 보고 다시 올라갔다    
2034,21,2020-10-13 23:35,                            
2035,21,2020-10-13 23:35,모자이크 없어진 거예요   원래 저 괴물이 한명오 입에 뭔가 쑤셔넣을 때 블러처리 되어있었어요
2036,21,2020-10-13 23:35,오늘부터 책 많이 읽어야겠다
2037,21,2020-10-13 23:35,모자이크가 되어있었어                 
2038,21,2020-10-13 23:34,여자가 촉수물 당해서면 쿵쾅이들이 왔겠지       
2039,21,2020-10-13 23:34,아  네  
2040,21,2020-10-13 23:34,책 많이 읽는거는   이지
2041,21,2020-10-13 23:34,주인공 우디르 거북이폼이네   
2042,21,2020-10-13 23:34,분량 미쳐
2043,21,2020-10-13 23:34,다음편 썸네일 보니까 요리왕 비룡인데 
2044,21,2020-10-13 23:34,신의 아이를 낳아라  그 아 아 앗
2045,21,2020-10-13 23:34,연출 개미쳣다고 
2046,21,2020-10-13 23:33,모자이크가 있다해서 보고왔는데 못찾겠어요 어딨는거죠  
2047,21,2020-10-13 23:33,실화냐고 
2048,21,2020-10-13 23:33,읽겠습니다
2049,21,2020-10-13 23:33,조오오오오나 머씨써   
2050,21,2020-10-13 23:33,두번째 배댓이 걘진 몰라도    이름 없음님 페미니스트임
2051,21,2020-10-13 23:33,독자 표정이   점점 변해가네
2052,21,2020-10-13 23:33,와 막컷 개발린다
2053,21,2020-10-13 23:32,시발
2054,21,2020-10-13 23:32,남자가 임신하면 어떻게되는거냐
2055,21,2020-10-13 23:32,베댓도 모자이크                  
2056,21,2020-10-13 23:32,분량 미쳤어
2057,21,2020-10-13 23:32,뭐야 이번화 한명오 지금까지중에 제일 잘생겼어   작가님이 미안해서 작화버프를 넣어주신건가 
2058,21,2020-10-13 23:32,한명오씨 축하합니다  이제 악마종을 출산하십니다
2059,21,2020-10-13 23:32,쌉고인물 주인공놈       진짜 책을 얼마나 읽어제꼈으면 저 자세랑 패턴을 다 알고 있냐      도축법도 그렇고 진짜 글자 하나하나 다 외우고 있나 보네      
2060,21,2020-10-13 23:32,소설에서는 독자 계속 못생겼다 못생겼다 그러는데 저렇게 잘생긴 얼굴로 말하니까 없던 설득력도 생기잖아   
2061,21,2020-10-13 23:31,독자 잘생겼네
2062,21,2020-10-13 23:31,교과서 위주로 공부했어요
2063,21,2020-10-13 23:31,              진짜 촉수 웃기네
2064,21,2020-10-13 23:31,교과서 위주로 공부했어요
2065,21,2020-10-13 23:31,칼리두          쿨리발리
2066,21,2020-10-13 23:30,    클리어  참 쉽죠 
2067,21,2020-10-13 23:30,존멋존멋
2068,21,2020-10-13 23:30,이게 독서권장 웹툰이다 
2069,21,2020-10-13 23:30,리븐이 궁썻네   
2070,21,2020-10-13 23:30,촉수플 산란플 도랐나      
2071,21,2020-10-13 23:30,촉수 모자이크 처리 어딨나요  
2072,21,2020-10-13 23:29,와  원래 판타지 진짜 안보는데 이거는 유명한 이유가 있어요  유명한건 다 이유가 있다니깐요 
2073,21,2020-10-13 23:29,진짜 괴수 뼈로 무기 만드는 법을 독자가 알때부터 무슨 그딴걸 써놓는 소설이 어딨어 했는데 이번에도 새삼 느낀다 미친 디테일      그게 소설이 맞긴 한거냐       
2074,21,2020-10-13 23:29,그럼       너는 서비스컷 감사하다고 하고 느가 뭐라하면 페미 더럽게 예민하네 이딴식으로 굴겠지
2075,21,2020-10-13 23:29,와 독자 진짜 먼치킨인듯 아닌듯 하면서도 개쌤
2076,21,2020-10-13 23:29,와중에  독자는 독자의 방식대로 싸울 수밖에   비슷한 말 있었잖아요그거 생각해보면 소설 독자도 되지만 자기 이름도 됨  어떻게 보면 3인칭 느낌인거라구요       나만 그 생각했나 내 닉넴 가지고 설명하자면  클로버는 클로버의 방식대로 싸울 수밖에  뭔가 이런 느낌이었어요         큐   
2077,21,2020-10-13 23:29,진짜 개잘생겼다 독자        
2078,21,2020-10-13 23:29,틀린 말은 아닌 데 뭔가 틀렸어      
2079,21,2020-10-13 23:29,오 부러진신념이 저렇게 생겼네 뭔가 리븐 칼 처럼 생겼을줄알았는데 그냥 똑 부러진 칼이었을줄은    
2080,21,2020-10-13 23:28,촉수 블러 있다가 없어진거 족터짐                   
2081,21,2020-10-13 23:28,저 촉수가 남자말고 여자 입에 물렸으면 과연 모자이크로 끝날까
2082,21,2020-10-13 23:28,국영수 위주같은소리하고있네  
2083,21,2020-10-13 23:28,좋라멋지당
2084,21,2020-10-13 23:28,모자이크버전   고싶다
2085,21,2020-10-13 23:28,독자 왕따 시키던 놈들 바보냐 저렇게 잘 생긴 놈을 왜 
2086,21,2020-10-13 23:28,나도 책 읽으러 간다
2087,21,2020-10-13 23:28,비형  나도 모르는 걸 넌 어떻게 알고 있는거냐 비류      얘 뭐야 어떻게 이걸 아는거야    
2088,21,2020-10-13 23:28,    유로분일때 모자이크 처리 해놨는데 하도 이상해보여서 모자이크 뺀듯     근데 진짜 이상햄 어요  
2089,21,2020-10-13 23:28,워씨개쩌러
2090,21,2020-10-13 23:28,참고로 꿀렁 장면은 위쪽이 더 있었습니다  잘린거에요
2091,21,2020-10-13 23:28,나도 책 많이 읽으면 독자 처럼 될수 있는거야 
2092,21,2020-10-13 23:28,책을 읽어야 하는 이유    
2093,21,2020-10-13 23:27,개멋있다        
2094,21,2020-10-13 23:27,부러진신념  좀 다르게 생길거라고 예상했는데  작가님은 이렇게 표현하셨구나  여튼 재밌네요 
2095,21,2020-10-13 23:27,김독자 큰그림    
2096,21,2020-10-13 23:27,오늘 독자 쩐다 믾칞
2097,21,2020-10-13 23:27,책 읽기의 중요성  
2098,21,2020-10-13 23:26,넌 소설책 읽었잖아 그러니까 나도 재밌는 거 찾아서 봐야지
2099,21,2020-10-13 23:26,도깨비들은 다 저렇게 귀엽나
2100,21,2020-10-13 23:26,모자이크 없앴네
2101,21,2020-10-13 23:26,저악마들은 입으로 2세 만드는구나
2102,21,2020-10-13 23:26,아 모자이크 됐다가 수정했다는게 더웃겨 미친거아냐      
2103,21,2020-10-13 23:25,연출   
2104,21,2020-10-13 23:25,이제 책  나게 읽어야지
2105,21,2020-10-13 23:25,아 씨발 책 접어
2106,21,2020-10-13 23:25,모자이크가 어디에 
2107,21,2020-10-13 23:25,       그거  책  맞지        
2108,21,2020-10-13 23:25,모자이크는 미리보기 당시에 있었고요 무료분으로 풀리는 날짜 도중에 편집 되었습니다  한명오 목쪽이 클로즈업 되면서 꿀럭거리면서 넘어가는 부분과 촉수가 입에 박혔던 그 부분에 모자이크가 있었는데 꿀럭거리는 부분은 얼굴이 있었지만 짤린것같고 입에 박힐때는 그냥 모자으크를 뺀것 같네요   
2109,21,2020-10-13 23:25,난 왜 저 파수꾼 보고 5인격 하스터가 생각나지
2110,21,2020-10-13 23:25,책을 읽어야됨 찌발
2111,21,2020-10-13 23:25,블러처리 사라진건가보네요 어땠는지 궁금해  
2112,21,2020-10-13 23:25, 북의 힘   
2113,21,2020-10-13 23:24,연출 넘나 좋은 것      
2114,21,2020-10-13 23:24,    감격의 눈물  김독자 사랑한다
2115,21,2020-10-13 23:24,오늘부터 열심히 독서하겠습니다
2116,21,2020-10-13 23:24,야 부러진 신념 어떻게 생겼을꺼 궁금했는데 멋드러지게 생겼넹
2117,21,2020-10-13 23:24,모자이크된거 못보긴했지만   이상했을듯 
2118,21,2020-10-13 23:24,독자 막컷 재수없는데 묘하게설득된다    
2119,21,2020-10-13 23:24,지금 책읽으러 갑니다
2120,21,2020-10-13 23:24,녹차도령아 그게 무슨 개 말도안돼는소리냐남자는 입에 촉수들어가도 상관없고 여자는 들어가면 야한거냐
2121,21,2020-10-13 23:24,저거는 슬랜더맨      
2122,21,2020-10-13 23:24,아 어쩐지 미리보기로 봤을땐 모자이크 있었는데 사람들이 뭐라 하니까 수정한듯         
2123,21,2020-10-13 23:24,원래 모자이크 되었었는데 수정되어서 그래요      
2124,21,2020-10-13 23:24,한명오 강제 입싸 당해버리기 싸발   
2125,21,2020-10-13 23:24,수정이래여
