productNo,Date,Review
3400123,2022-08-11 21:32,📌 한수영 염룡이 소환주문
3400123,2022-08-11 21:31,김독자는 태생부터 성좌였다.
3400123,2022-08-11 21:29,"근데 사벽이가 약해져서 세상과의 관계가 좁혀져서 갑자기 설화가 제멋대로 생기는거면 원래 김독자가 사벽이가 없었으면 지금쯤…완전 먼치킨이잖어 뭐만하면 설화가 생성되고, 뭐 만지기만해도, 냄새만 맡아도 설화 생성되는거 아녀?"
3400123,2022-08-11 21:27,국뽕차오른다 시발
3400123,2022-08-11 21:19,[화신 '유중혁'이 회귀를 거부합니다.]
3400123,2022-08-11 21:14,◾️◾️은 뭐라 불릴까.. 결말? 한계? 약점? 의미? 궁금하다
3400123,2022-08-11 21:10,"📌 돗쨔썰을 신나게 푸는 하데스, [<명계>는 지금부터 너의 편이다.]"
3400123,2022-08-11 20:58,제천대성등장ㅠㅠㅠ미쳤다진짜
3400123,2022-08-11 20:47,그 사람이 내가 구하고 싶은 세계야
3400123,2022-08-11 20:46,아ㅋㅋ 바울 이새■ 비형 밑에서 일하던 폐급보다 낮네ㅋㅋㅋㅋ 꼬시다
3400123,2022-08-11 20:45,📌김독자 생일날 운다
3400123,2022-08-11 20:40,유상아 김독자 시나리오 없을 때의 노후
3400123,2022-08-11 20:26,📌구원의 마왕은 힘을 안 숨김
3400123,2022-08-11 20:16,형용x아득함 묵시록 최후룡 바라봄
3400123,2022-08-11 20:15,"중혁아, 우린 세계를 구할 수 있다. 알지?돌아가라. 넌 아무것도 구할 수 없다 "
3400123,2022-08-11 20:11,겁나 울었다가 벙쪄서 들어왔더니 다 이러고 있네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중인다 김독자 진짜..
3400123,2022-08-11 20:08,진짜..천재같다
3400123,2022-08-11 20:07,하데스 등장이길영 막말ㅋㅋㄱㅋㄱㄱㅋ
3400123,2022-08-11 19:57,키리오스등장
3400123,2022-08-11 19:51,📌왕이 없는 세계의 왕
3400123,2022-08-11 19:36,은모 왜 기어오는데 ㅋㅋㅋㅋ
3400123,2022-08-11 19:33,📌그만 이 손 놓고 꺼져 이 빌어먹을 새끼야
3400123,2022-08-11 19:25,반대로 니르바나를 강하게 만들면 되는거 아닌가?
3400123,2022-08-11 19:20,지금 내가 읽고 있는 모든 전독싱 새로운 편들이 너무나 소중하다
3400123,2022-08-11 19:03,메타트론 쩌리된겈ㅋㅋㄱㅋ
3400123,2022-08-11 18:53,어 재환이 걔 아닌가? '멸망 이후에 세계'에 나오는 주인공 이름
3400123,2022-08-11 18:49,은모와 삼문답 당신은 그 소설의 애필로그를 아는 존잰가
3400123,2022-08-11 18:47,1864
3400123,2022-08-11 18:44,제천대성 그만 뜯어~~ 그러다 진짜 원형탈모 온다~~
3400123,2022-08-11 18:26,ㅊㄱㅍ 미카엘 첫등장
3400123,2022-08-11 18:17,OOO인가바ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ아놔 진짜 미친 작가들….
3400123,2022-08-11 17:59,📌 서유기 무림만두
3400123,2022-08-11 17:47,독자랑 독자엄마 둘다짠해ㅠㅠㅠ거짓간파 쓰는거나 상아한테 얘기하는거나ㅠㅠㅠ
3400123,2022-08-11 17:46,메타트론새끼
3400123,2022-08-11 17:46,진정한 다시읽기 구나..
3400123,2022-08-11 17:37,염룡이등장
3400123,2022-08-11 17:30,메타트론 통수
3400123,2022-08-11 17:29,독자에 과몰입해서 중혁이 킹받음ㅋㅋㅋ
3400123,2022-08-11 17:05,아가리 김독자
3400123,2022-08-11 16:42,🏷 김 독자 는 멍청 이이 다
3400123,2022-08-11 16:41,📌그 사람이 내가 구하고 싶은 세계야.
3400123,2022-08-11 16:40,🏷 스킬을 해제해라 김독자
3400123,2022-08-11 16:38,🏷 한 방 먹여줘라 김독자    
3400123,2022-08-11 16:38,네모난 원… 네모의 꿈 생각나넹
3400123,2022-08-11 16:37,🏷 또 장례를 치러야 하는 건 아니겠지?     그만 이 손 놓고 꺼져 이 빌어먹을 새끼야
3400123,2022-08-11 16:31,🏷 내가 유중혁이다
3400123,2022-08-11 16:23,뭐야 이거 삭제. 안돼요??
3400123,2022-08-11 16:02,이지혜 등장
3400123,2022-08-11 15:58,📍호감도 측정
3400123,2022-08-11 15:58,멸망의 심판자
3400123,2022-08-11 15:36,📌일러 ㅊㄱㅍ
3400123,2022-08-11 15:04,"65% 부근,41회차가 과거에 간섭했다는 것이 유승이를 재앙으로 만든것을 말하는것 같네요"
3400123,2022-08-11 14:56,유중혁도 이해는 가지만 이건 대화만 했어도 이지경은 안왔지ㅋㅋ
3400123,2022-08-11 14:51,📖 그 사람이 내가 구하고 싶은 세계야.
3400123,2022-08-11 14:36,ㅊㄱㅍ 바울때림
3400123,2022-08-11 14:27,좋다 그 이상 할 말이 없다
3400123,2022-08-11 14:14,적어도 나는 네놈이 모르는 3회차를 살았다
3400123,2022-08-11 13:55,리엘아ㅠㅠㅜㅜ
3400123,2022-08-11 13:34,집안 건드리기 있냐ㅋㄲㅋㅋ
3400123,2022-08-11 13:30,"김독자는 어쩔수없이 유중혁을 죽여야 하는건가하지만 3회차 유중혁이 1864회차 유중혁을 김독자가 죽였다는걸 알게되면 충격이 클것같은 데 
"
3400123,2022-08-11 13:27,긴고아의 죄수 제천대성인가??
3400123,2022-08-11 13:19,여러분들 중의 일부는 어떤 이야기의 등장인물입니다
3400123,2022-08-11 13:16,생각보다 낮은 곳에 걸려있었구나 ㅁㅊ
3400123,2022-08-11 13:12,댓글 보고 싶은데 내가 너무 후발주자라 댓글에 스포 지릴거 같아서 좀 무서움
3400123,2022-08-11 13:12,우리 독자가 햄스터처럼 볼을 부풀리거 먹는데.. 완전 귀여워❤❤
3400123,2022-08-11 13:10,배신하지 않는 동료 선언ㅠㅠ
3400123,2022-08-11 13:06,냉혹미남회귀자 유중혁이 이럴리없어 이거 어케 줄임 진짜 소설 이름 한번 잘 하네 그참
3400123,2022-08-11 12:56,나 ■끼 진짜ㅋㅋㅋㅋ
3400123,2022-08-11 12:49,와....넘 좋아
3400123,2022-08-11 12:48,999 불쌍해 이건 아니잖아
3400123,2022-08-11 12:37,3회차에서 천사두명이 실종되버린 상황인거야 ㅋㅋㅋ
3400123,2022-08-11 12:32,제게는 ■■가 결말로 보인답니다..전독시의 결말로 달려가는 중
3400123,2022-08-11 12:17,행복했습니다 읽는동안 ㅠㅠ
3400123,2022-08-11 11:54,📌수치사
3400123,2022-08-11 11:47,혹시 지금 청혼중?
3400123,2022-08-11 11:32,스타 스트림은 거대 플렛폼
3400123,2022-08-11 10:53,📌패왕 유중혁
3400123,2022-08-11 10:52,🔖부모님
3400123,2022-08-11 10:52,2022년 8월 11일 오전 10시 51분 전독시 2부 완독
3400123,2022-08-11 10:49,하..
3400123,2022-08-11 10:17,중혁이의 비극엔 종장이 찾아오고시나리오 이후 큰집엔딩엔 영원이 찾아와야 한다
3400123,2022-08-11 10:17,레몬사탕
3400123,2022-08-11 09:34,"허공에 끊어진 사슬이 흩날렸다. 수천 개의 잔상이 하나로 겹쳐지듯, 검은 코트 위로 무수한 회차의 그림자들이 덧씌워지고 있었다.
이 연출 웹툰이든 애니로든 너무 보고싶네요,,"
3400123,2022-08-11 09:15,📌미노 소프트 유상아
3400123,2022-08-11 07:58,📌신화를 삼킨 성화
3400123,2022-08-11 07:44,"초반 화에 김독자 속마음으로 유상아 성좌가 부처는 아닐까, 했던 씬이 있던 것 같은데... 이왜진???"
3400123,2022-08-11 05:35,"""내 호언은 모두 겁쟁이의 선언이다...""겁쟁이지만 강한척. 갠찬은척. 
나약함을 인정하고 계속되는 구원튀"
3400123,2022-08-11 04:24,진짜 전독시는 레전드다 보다보면 가슴이 두근거림...
3400123,2022-08-11 03:30,"소설 수준이 너무 떨어지네이딴 게 1위? ㅋㅋㅋㅋㅋ
다분히 의도적이구만 뭔 ㅋㅋ
재미는 인정하는데 묘사력도 구리고
그냥 국뽕 원툴 ㅋㅋ"
3400123,2022-08-11 03:28,220811 3:23 완독
3400123,2022-08-11 03:01,에필로그=시작
3400123,2022-08-11 03:00,📌
3400123,2022-08-11 02:30,빛이 새어나오는 눈도 현자의 눈이 잖아 와.. 진짜
3400123,2022-08-11 02:21,1863회차의 반쪽=이계의 신격 은밀한 모략가
3400123,2022-08-11 02:09,김독자는 항상 외로웠고 앞으로도 자신을 외롭게 만들것같아요 ㅠㅜ
3400123,2022-08-11 02:00,??? : 황혼보다 어두운 자여 내 몸에 흐르는 피보다 더 붉은 자여
3400123,2022-08-11 01:55,멸살법이 3회차 부터 쓰인 이유는 1863회차의 아바타 한수영은 0회차에 관한걸 모르고 1864회차의 한수영은 중혁이가 갑자기 집단회귀전에 0회차 얻어맞은거 기억난다 이야기했는데 1863은 그걸 모르고 3회차 이후의 삶만 알아서 그거만 쓴건가…
3400123,2022-08-11 01:54,이이야기에도 끝이있다는게 허무하면서도 결말이 보고 싶다
3400123,2022-08-11 01:54,양산형 제작자 + 긴고아의 죄수
3400123,2022-08-11 01:48,와 ㅅㅂ...
3400123,2022-08-11 01:46,그 사람이 내가 구하고 싶은 세계야.
3400123,2022-08-11 01:39,명계는 지금부터 너의 편이다
3400123,2022-08-11 01:28,비형과 결혼하느니 뒈지는게 낫짘ㅋㅋㄲㅋㅋ
3400123,2022-08-11 01:28,미쳤다... 외전 넘 감사해요 ㅠㅠ 삶의 활력이 또 생겼어요 ㅠㅠ
3400123,2022-08-11 01:19,회사의 첫 휴식
3400123,2022-08-11 01:16,우리부모님이래ㅠㅠㅋㅋㅋㅋ
3400123,2022-08-11 01:04,냉혹미남회귀자 유중혁이 이럴리없어
3400123,2022-08-11 00:59,■■■의■■■ 페르세포네
3400123,2022-08-11 00:51,999회차 강조하더니 그게 천으로 가는 1이 모자란 숫자가 아니라 김독자가 잡은 회차라서?
3400123,2022-08-11 00:41,"동료잃은 999우리엘, 미라를 바꾸고싶었던 은모"
3400123,2022-08-11 00:34,이수영의 분신으로 마왕되게 하면 안되나?? 예전에 김독자랑 맺었던 서약도 분신이 대신받고 그랬으니까
3400123,2022-08-11 00:22,진지한 만두
3400123,2022-08-11 00:20,유중혁 생일 축하해
3400123,2022-08-11 00:16,허류ㅠㅠㅜㅜㅜ 무료 소장하는 법 몰라서 저번에 넘겼는데 중혁아 너는 꼬옥 소장할게
3400123,2022-08-11 00:12,➰️명계 정식 후계자 베필 (암묵적)3번째 후보 유중혁
3400123,2022-08-10 23:57,내화신을 건드리지마라........뭐야 둘이 사기냐고진짜ㅋㅋ
3400123,2022-08-10 23:46,사칭의 최후ㅋㅋㅋ
3400123,2022-08-10 23:40,"📌""모든 시나리오의 영원과 종장을 위하여!"", ""명계는 지금부터 너의 편이다."""
3400123,2022-08-10 23:37,이 화 필력 미쳤음… 왕이 없는 세계 ㅊㄱㅍ
3400123,2022-08-10 23:27,근데 그거 내가 먹던 건데
3400123,2022-08-10 23:25,📌유상아 재회
3400123,2022-08-10 23:18,"📌천령독 해독, 한낮의 밀회"
3400123,2022-08-10 23:11,📌재능 없는 독자
3400123,2022-08-10 23:11,📌20220810 완독
3400123,2022-08-10 23:03,📌리카온
3400123,2022-08-10 22:56,6% 독자가 나는 유중혁이 아니다. 이 말 했는데 이건 왜 아무도 언급 업서... 도쨔가 나는 유중혁이 아니다 라는데
3400123,2022-08-10 22:49,이제 그들 동의 따윈 구하지 않아.
3400123,2022-08-10 22:47,당신은 멸망의 심판자가 되었습니다.
3400123,2022-08-10 22:46,독자OOO 존나답답하네. 
3400123,2022-08-10 22:45,우와 재환이 여기서 나오는군요.멸이세보고 다시 전독시보다 알았네요.
3400123,2022-08-10 22:32,서로가 서로의 구원이다포세이돈과 처음으로 싸웠던 362회차의 유중혁
3400123,2022-08-10 22:21,📌평화로운 일상
3400123,2022-08-10 22:16,"너희들, 생각보다 낮은 곳에 걸려 있었구나."
3400123,2022-08-10 22:14,어머 세상에 책 속 인물과 바깥 인물 사이에서 태어난 존재 그 잡채…!
3400123,2022-08-10 22:08,"이번 회차에는, 배신하지 않는 동료가 있으니까."
3400123,2022-08-10 22:04,"📌김 독자 는 멍청 이이 다 / 배후성, 물어볼 것이 있다."
3400123,2022-08-10 21:59,🏷낌새 보이지 말아요. 나 미쳐버리니까
3400123,2022-08-10 21:41,"나는 헬창이다.벤치프레스 100kg 첫 1rm을 해냈을 때 나는 울지 않았다.

""신유승이 울음을 터뜨리며 달려왔다.""
이 문장을 보고 유산소를 하던 나의 눈에선 땀이 흘러내렸다.

- 3대500을 꿈꾸는 3대430"
3400123,2022-08-10 21:39,[<명계>는 지금부터 너의 편이다.]
3400123,2022-08-10 21:31,좋은 이야기에는 자신의 이야기를 한다고 했던 거 같은데… 댓글에 의식의 흐름이 넘실거령
3400123,2022-08-10 21:05,독자가 사랑했던 주인공이 다시 그가 사랑하는 사람을 구한다ㅏㅏㅏㅏㅏㅏㅏㅏㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
3400123,2022-08-10 20:53,"📌""아마도 나는, 이 풍경을 보기 위해 이곳까지 왔다.""

【너는 이 세계의 어떤 '상실'도 원하지 않는다. 너는, 이 이야기를 사랑하게 되었기 때문이다. 그렇기에 너는.】
【절대로, 이 세계선의 ■■을 볼 수 없다.】

""김독자가 네 이야기를 이용해 살아가는 것이 그렇게 역겨웠다면–""
""왜, 아직도 이 이야기를 지켜보는 것이지?"""
3400123,2022-08-10 20:44,내가 결국 여기까지 왔네
3400123,2022-08-10 20:43,마지막 시나리오 자격획득
3400123,2022-08-10 20:43,굴림체 뭐냐거 성의 완전 엿 머겅
3400123,2022-08-10 20:37,마왕 출발선
3400123,2022-08-10 20:32,"📌과거 / 스킬을 해제해라, 김독자"
3400123,2022-08-10 20:25,⭐️벽위의 회차
3400123,2022-08-10 20:14,3회차가 아닌 1864회차 중혁
3400123,2022-08-10 20:03,⭐️둘로 갈라진 중혁이
3400123,2022-08-10 19:58,레전드다ㅠㅠㅠ 여태까지 독자가 유중혁을 구한 것처럼 이번에는 유중혁이 독자를 구하고...
3400123,2022-08-10 19:14,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3400123,2022-08-10 19:04,싫은뎅 ㅋ
3400123,2022-08-10 18:52,"🏳 [성좌, '심연의 흑염룡'의 ■■는 '순수(純粹)입니다.] 
[가거라, 막내야.] 

[괜찮아.]
[너희는, 이 이야기를 여기까지만 본 거야.] 

[당신은 <스타 스트림>의 그 어떤 별도 이룩하지 못한 업적을 달성했습니다.]
[<스타 스트림>의 모든 별들은 영원토록 당신을 잊지 못할 것입니다.]
['이야기의 왕'이 당신을 기다리고 있습니다.] 

「그리하여, 마침내 김독자는 목적지에 도달했다.」
「이 모든 이야기의 끝. '최후의 벽'이 눈앞에 있었다.」"
3400123,2022-08-10 18:43,"🏳 성마대전 재현.
[성좌, '양산형 제작자'의 ■■은 '고갈'입니다.]

[성좌, '심연의 흑염룡'이 '최후의 방주'에 현현했습니다!]
""녀석이, 이제 묵시룡이야."""
3400123,2022-08-10 18:33,"🏳 「어떤 별빛도 그들을 비추지 않는 세계에서, 오직 <김독자 컴퍼니>의 일행들이 서로를 구해냈다.」 
""김독자를.......""
그럼에도 정회원은 말했다.
""......구해줘요, 우리엘."" 

[그래.] 
[걱정마, 희원아. 내가 어떻게든 해줄게.]

[우리엘, 그대가 이제 우리의 대선大善이다.]
[천사들이여, 최후의 '성마대전'을 시작하자.]"
3400123,2022-08-10 18:26,📌월장석
3400123,2022-08-10 18:15,오늘은(2월 15일) 내(독자) 생일이다.
3400123,2022-08-10 18:14,"🏳 명계, 디오니소스 희생. 
[가거라. 절대 뒤를 돌아보지 마라. 네가 원하는 끝을 보거라.] 

[네가 가는 결말에 우리 <올림포스>는 없겠지?]
[그동안 즐거웠다, 위대한 별이여.] 

등 뒤로 하나의 세계가 닫히는 소리가 났다."
3400123,2022-08-10 18:07,🏳 김독자 서핑보드 취급 유중혁
3400123,2022-08-10 18:06,막컷 일러. ㅊㄱㅍ
3400123,2022-08-10 18:03,"회귀자였던, 유중혁이다."
3400123,2022-08-10 17:55,📌방랑자 세력
3400123,2022-08-10 17:52,"🏳 아마도, 나는 저 이야기를 사랑하게 된 모양입니다.
비형, [당신의 ■■은 '희생'입니다.]  
"
3400123,2022-08-10 17:50,회사생활을 저렇게하면서 정직원 못된다고 한탄한거야?ㅋㅋㅋㅋㅋ
3400123,2022-08-10 17:42,"🏳  ""너만 할 수 있는 일이었어. 넌 독자가 원하는 게 뭔지 잘 알잖아."" 
""이게 네가 생각하는 끝이야?""
""그 끝의 시작이지."" 

999회차들 등장. 

【오랜만이구나, 포세이돈】
【널 죽이는 것은 이번이 스물 여섯 번째다.】  "
3400123,2022-08-10 17:31,가장 오래된 꿈의 장난
3400123,2022-08-10 17:31,사랑해.....한수영
3400123,2022-08-10 17:27,"🏳 이 비극을 계속 보고 싶다면, 너희도 대가를 지불해. 
「""한수영, 엑스트라가 주목받으려면 어떻게 해야돼?""
""엑스트라는 주목을 못 박으니까 엑스트라지.""
""땩히 뭐 방법이 없어. 보통은 희생하면서 주목을 끌거나 아니면······.""
""그들에게도, 이야기를 줘야지.""」 

""고생했어.""
그곳에 김독자가 있었다. 

+작은 성좌 300코인 ㅠㅠㅠㅠㅠㅠ"
3400123,2022-08-10 17:25,"🏳 [성운에 비축되어 있던 143,245,199코인을 개연성으로 지불합니다!] 
[채널 BY-9158의 모든 송신화면이 차단됩니다.] 

""우리 이야기는 이제 유료야."""
3400123,2022-08-10 17:18,"🏳 ""여기, 나보다 구원의 마왕 좋아한 사람 있어?"" 
[성운 <김독자 컴퍼니>의 첫 번째 '테마'가 공개됩니다!] 

그 벽은 그 너머에 누군가가 존재한다는 것을 알리기 위해 그곳에 있었다. 이 세상엔 벽이 필요한 사람이 있다는 것을 알려주기 위해서. 

「멍청아.」 

「 ■■■.....한수영.」"
3400123,2022-08-10 17:10,"🏳 어리광 피우지 않는 어린아이가 그곳에 있었다. 항상 별을 바라보는 소녀였다. 이길영 역시 별을 바라보았다. 이길영도 좋아하는 별이었다. 그 별이 얼마나 슬픈 빛을 가지고 있는지, 마음을 숨기거나 거짓말을 하려고 할 때 어떤 색깔로 변하는지 이길영도 잘 알고 있었다. 
「하지만 신유승처럼 잘 알지는 못했다.」 

「""네가 말하고 싶어졌을 때, 형이 옆에 있을게.""」 

“바보야 정신차려.""
주변을 날아다니는 황충의 무리가 가라앉았다. 신유승이 말하고 있었다.
""나도 아저씨 이해 못 해.""
""그냥 이해하려고 노력하는 거야.” 

[화신, 한수영의 ◼️◼️는 ‘끝나지 않는 이야기’입니다.]
"
3400123,2022-08-10 17:05,다시보러왔다..유중혁 생일 축하해
3400123,2022-08-10 17:05,2회차 시작
3400123,2022-08-10 16:58,"🏳  김독자의 구원은 잔혹하다. 칼 끝으로 물에 빠진 사람을 구하는 것처럼, 그에게 구명받은 사람은 돌이킬 수 없는 상처를 입는다.
「어떤 구원은 주는 사람이 아니라, 받는 이에 의해 완성된다.」

정희원 - [당신의 ■■는 '구원'입니다.]"
3400123,2022-08-10 16:57,생존의지돌아가라 너는 아무것도 구할수없다
3400123,2022-08-10 16:51,비유가 정말 너무 귀엽다 엉엉울면서 유중혁 손등을 내리쳤대… 그런 아가도깨비를 무심하게 주머니에 넣는 유중혁그러고보니 무한아공간코트 아니었나 저 주머니ㅋㅋ
3400123,2022-08-10 16:45,"🏳 나는 너희가 제시한 설화명은 받아들이지 않아.
<메인 시나리오 #99 - 이야기의 적>
클리어 조건 : ‘이야기의 적’, 외신왕 김독자를 살해하시오.  "
3400123,2022-08-10 16:44,독자 이계신격화
3400123,2022-08-10 16:30,"🏳 「마 지막 설 화를 준비 해 야해 김독 자」
인간은 언젠가부터 그 벽에 무언가를 쓰기 시작했다.
그러자 그것은 설화(說話)가 되었다.

「네가, 그 마지막이야.」"
3400123,2022-08-10 16:25,"🏳 [말 그대로입니다. 저는 당신들을 구할 필요성을 못 느끼겠습니다.]
""내 소설 읽어주기로 한 거 잊은 거 아니지?""

오히려 너희에겐 책임이 있다.
살아남은 죄. 
다른 이들의 이야기를 짓밟고 살아남은 죄.
다른 이들의 설화를 비료로, 감히 줄기를 피우고 싹을 틔운 죄
그러니 살아남았다면 그 죄에 책임을 져라.
[너희 모두의 시나리오가 끝날 때가지, 나 역시 죽거나 회귀하지 않겠다.]
"
3400123,2022-08-10 16:13,🏳 금발 독자.[저는 당신들을 구할 생각이 없습니다.]
3400123,2022-08-10 16:03,40년 동안 찌르기만 백억... 누군지 알겠고만
3400123,2022-08-10 16:01,🏳 [히든 시나리오 - ‘단 하나의 설화’가 ‘결’을 맞이했습니다!][당신과 당신의 성운은 ‘모든 것의 ■■’를 볼 자격을 얻었습니다.]
3400123,2022-08-10 15:57,소설 속 등장인물을 위해 목숨을 던진 이유를 물음.
3400123,2022-08-10 15:55,동료들 중 일부가 등장인물임을 밝힘.
3400123,2022-08-10 15:50,📌니르바나 뫼비우스
3400123,2022-08-10 15:39,"제일 좋아하는 부분 중 하나ㅠ ""적어도 벽은 바뀌었잖아."""
3400123,2022-08-10 15:33,???: 뒤꿈치고 나발이고 대가리 으깨면 뒤지는거 아닌가?
3400123,2022-08-10 15:24,찌르기 백억 번 혹시 그 ㅈ재환ㄴ...
3400123,2022-08-10 15:22,19% 독자 지금 몸 전체에 노팬티에 거적대기 하나 걸치고 있는데 다들 눈을 빛내고 쳐다보면 어쩌냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3400123,2022-08-10 15:17,"와중에 ""이건 제가 해결합니다."" 개간지었다.."
3400123,2022-08-10 15:11,싱샹숑 작가의 멸망 이후의 세카이 ㅋㅋㅋㅋ
3400123,2022-08-10 15:05,쩌..쩐다..
3400123,2022-08-10 15:04,"이제서야 전참시 완독했네요.
제가 살면서 이렇게 책에 집중했었나 싶을정도로 잘 봤고,

작품속 등장인물을 이렇게 그리워하고 감정이입이 된거는 처음인것 같네요.

좋은 작품 보면서 힐링 됐지만 제 조그만한 욕심이 있다면

하루 빨리 우리 구원튀 대사 하는거 보고싶어요..ㅠ"
3400123,2022-08-10 13:35,"저팔계 유중혁얼굴이 개연성
남이 만든 것이 아닌 만두
구 표지"
3400123,2022-08-10 13:31,김독자 바앗비유 에오바앗
3400123,2022-08-10 13:10,"✔️ 주인공, 독자, 작가의 순환구조"
3400123,2022-08-10 13:03,헙…!!!! 다음다음화는??? 
3400123,2022-08-10 12:49,📌트라우마 극복
3400123,2022-08-10 12:46,"회귀자""였던"" 참 자잘한 복선도 잘 깔아.."
3400123,2022-08-10 12:41,독자 연기력 대박인게 나 이거 읽으면서 헐 중혁이 여기 있는데 어쩌지 이러면서 긴장하면서 보고 있었다 지금 이게 중혁이 사칭하고 있는 덕자인 거 까먹고
3400123,2022-08-10 12:31,아스모데우스가 타협없는걸 좋아한다고는 했는데  다른것도 없는거같은데? ㅋㅋㅋㅋㅋㅋㅋ
3400123,2022-08-10 12:03,김독자 어디갔어?
3400123,2022-08-10 11:55,근데 천사는 성경에서 (기독교 천주교 유대교)모두 잘생긴 남성체로 묘사되는데 우리엘이 여성체인건 설정오류아닌가?
3400123,2022-08-10 11:49,증말 감동입니다
3400123,2022-08-10 11:43,📌제일 못생긴 왕
3400123,2022-08-10 11:35,ㅌㅌㅌ
3400123,2022-08-10 11:30,/사벽이스킬해제
3400123,2022-08-10 10:52,✔️ 유중혁의 0회차 (제로의 세계)
3400123,2022-08-10 10:50,지금 다시 보는데 은모입장에서 얼마나 하찮아 보일까ㅋㅌㅋㅌㅎㅌㅋㅌㅎㅌㅋㅌㅎㅌㅋㅌㅎ
3400123,2022-08-10 10:36,"✔️ 은밀한 모략가의 ⬛️ ⬛️ = 가장 오래된 꿈, 등장인물에서 벗어난 999회차 일행과 은모"
3400123,2022-08-10 10:10,✔️ 가장 오래된 꿈 = 어린 김독자
3400123,2022-08-10 09:56,"✔️ 김독자 새로운 특성 '복선 회수자' 개화, 거대설화 '최후의 벽을 부수는 자' 획득"
3400123,2022-08-10 08:40,나는 유중혁이다
3400123,2022-08-10 08:40,흙을 먹어라 유중혁
3400123,2022-08-10 04:11,최고다...ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 2022년 8월 10일 4시 10분 첫 완독
3400123,2022-08-10 04:04,📌 이번에는 저 부부 작가가 좋겠군.📌 일행들 설화파편 추출 (김독자 흑염룡...)
3400123,2022-08-10 03:57,"📌 도깨비왕 비유📌 아기독자 학부모 참관수업
📌 소설 전달"
3400123,2022-08-10 03:50,"📌 표류 중 한수영의 소설(독자의 이야기)을 읽은 유중혁📌【한심한 꼴이군, 3회차. 도와주는 것은 이번이 마지막이다.】"
3400123,2022-08-10 03:44,📌 탑승자는 이미 정해져 있었다.📌 우주 미아가 된 유중혁
3400123,2022-08-10 03:36,📌 흩어진 모든 김독자를 위한 소설을 쓰는 한수영
3400123,2022-08-10 03:29,"📌 ""자신이 '가장 오래된 꿈'이란 걸 잊은 그 모든 김독자들이, 모두 같은 이야기를 꿈꾼다면.""📌 한 사람만 탈 수 있는 최후의 방주"
3400123,2022-08-10 03:12,"📌 한수영 소설📌 테러범, 패왕 유중혁 (33세, 무직)"
3400123,2022-08-10 03:06,🎂 🥳 🎉 🎈 🎁 🎊 
3400123,2022-08-10 03:05,"📌 ""그래, 난 이제 작가가 아니야. 내 글을 읽어 줄 독자는 이제 없거든.""📌 아이돌이 된 제천대성 우리엘 흑염룡
📌 ""그 녀석에게 보여주고 싶었던 이야기야."""
3400123,2022-08-10 02:58,"📌 [내 세계는 당신이야, 페르세포네] 구애의 춤추는 하데스📌 <김독자 컴퍼니>는 해산했다."
3400123,2022-08-10 02:57,우리엘 현현…ㅁㅊ 웅장하다
3400123,2022-08-10 02:56,우ㅠㅠ 이거너무 오랜만에 올라와서 내용 다까먹엇네..
3400123,2022-08-10 02:54,"📌그만 이 손 놓고 꺼져, 이 빌어먹을 새끼야"
3400123,2022-08-10 02:50,📌「그는 이제 이야기의 주인공이 아니었다.」📌 도깨비왕이 된 비형
3400123,2022-08-10 02:42,"📌「욕심을 부리지 말았어야지. 49%의 김독자를 가 진 것에 서 만 족 했 어 야 지」📌 [성좌, '구원의 마왕'의 ■■는 종장(終章)입니다.]
📌「그렇게 그들은, 누구도 쓰지 않은 에필로그에 도달했다.」"
3400123,2022-08-10 02:37,"""전설의 시작"""
3400123,2022-08-10 02:35,잡아라..이게 루나다
3400123,2022-08-10 02:31,"📌 [나도] [당신들과]📌  ""그만 돌아갈 시간이다, 김독자."""
3400123,2022-08-10 02:24,📌 제4의 벽이 된 1863회차 도깨비왕📌「그것은 마치 쉼표처럼 보였다.」
3400123,2022-08-10 02:14,"📌 슬프게 웃는 49 김독자. 제4의 벽 넣고 기절📌 「t l s 1 2 3」
      「너 는 이 야 기 를 바 꿀 수 없 어」"
3400123,2022-08-10 02:09,"특성확인으로 혁명가인지 확인은 못해도 어떤역할을 맡고있다라는 건 확인 할 수 있다고했었는데 아일랜이 혁명가든 무엇이든 어떤역할을 맡고있는지 왜 생각하지 못했는지 모르겠네
더군다나 나머지역할 다 나온상태에서 남은건 혁명가밖에없었기때문에 아일랜 특성 확인했던 김독자는 걔가 혁명가인거 미리 알았어야 되지않나?

시나리오 설정 다 해놓고 막판에 아일랜한테 혁명가 역할 씌운걸로밖에 안보이네"
